level_id,generator,width,height,solid_density,breakable_density,question_density,coin_density,powerup_density,pipe_density,reward_density,reward_count,enemy_density,enemy_goomba_density,enemy_koopa_density,enemy_spiky_density,enemy_bullet_density,enemy_types_present,gap_count,max_gap_width,gap_fraction,gap_frequency,surface_linearity_r2,surface_mean_abs_resid,surface_roughness,surface_mean_height,surface_height_range,vertical_solid_max,vertical_solid_mean,air_fraction,unique_column_ratio,column_entropy,tile_entropy,compression_ratio,leniency,ncd_to_original
patternOccur::lvl-23.txt,patternOccur,200.0,16.0,0.0721875,0.0190625,0.0059375,0.0059375,0.0053125,0.025,0.01125,36.0,0.0103125,0.005625,0.0046875,0.0,0.0,2.0,38.0,5.0,0.365,0.19,0.20194612579156002,3.182449643741093,3.0150753768844223,4.225,11.0,4.0,0.925,0.7965625,0.1,3.964256486909965,1.2474923417970523,0.1166407465007776,-0.3765625,0.9052526595744681
patternOccur::lvl-24.txt,patternOccur,200.0,16.0,0.076875,0.0109375,0.004375,0.004375,0.0028125,0.035625,0.0071875,23.0,0.01,0.00625,0.00375,0.0,0.0,2.0,41.0,5.0,0.395,0.205,0.06397661498743468,2.387408040201005,2.6884422110552766,3.21,11.0,4.0,1.12,0.77125,0.1,3.8781283353212572,1.318327850563741,0.10824261275272162,-0.4103125,0.9043696275071633
patternOccur::lvl-25.txt,patternOccur,200.0,16.0,0.0615625,0.0140625,0.0065625,0.0065625,0.005,0.038125,0.0115625,37.0,0.009375,0.0059375,0.0034375,0.0,0.0,2.0,40.0,18.0,0.45,0.2,0.0015607869040271671,3.062546748668717,2.819095477386935,3.145,11.0,4.0,0.815,0.793125,0.1,4.016094572572931,1.2529912773838785,0.11695178849144634,-0.49281250000000004,0.9144562334217506
patternOccur::lvl-26.txt,patternOccur,200.0,16.0,0.065625,0.0059375,0.021875,0.021875,0.00375,0.02625,0.025625,82.0,0.0053125,0.00375,0.0015625,0.0,0.0,2.0,27.0,5.0,0.28,0.135,0.0006499818403689073,1.794989207230179,1.6834170854271358,2.525,11.0,4.0,0.985,0.7940625,0.1,3.592923189850649,1.24303869540144,0.10233281493001556,-0.2721875,0.8844696969696969
patternOccur::lvl-27.txt,patternOccur,200.0,16.0,0.0590625,0.0159375,0.0053125,0.0053125,0.003125,0.045625,0.0084375,27.0,0.015625,0.0134375,0.0021875,0.0,0.0,2.0,35.0,23.0,0.515,0.175,0.14759760174562342,3.2599522763069073,2.869346733668342,3.725,11.0,4.0,0.845,0.7715625,0.1,3.9262958239631347,1.329448090253826,0.11135303265940902,-0.5796875,0.899025069637883
patternOccur::lvl-28.txt,patternOccur,200.0,16.0,0.050625,0.0103125,0.0046875,0.0046875,0.0040625,0.0528125,0.00875,28.0,0.01,0.00875,0.00125,0.0,0.0,2.0,44.0,12.0,0.545,0.22,0.007215284887018281,2.707839930998276,2.8040201005025125,2.63,11.0,4.0,0.73,0.783125,0.1,3.8866681934168303,1.2608251602144116,0.11975116640746501,-0.57625,0.9149350649350649
patternOccur::lvl-29.txt,patternOccur,200.0,16.0,0.0696875,0.008125,0.0071875,0.0071875,0.0053125,0.021875,0.0125,40.0,0.0059375,0.0040625,0.001875,0.0,0.0,2.0,30.0,6.0,0.285,0.15,0.045427426115962066,1.9877918397959948,2.301507537688442,2.855,11.0,4.0,1.025,0.8090625,0.1,3.627967846949628,1.1700018488354487,0.10793157076205288,-0.29343749999999996,0.9067002881844382
patternOccur::lvl-3.txt,patternOccur,200.0,16.0,0.0725,0.0140625,0.0125,0.0125,0.011875,0.021875,0.024375,78.0,0.0084375,0.0053125,0.003125,0.0,0.0,2.0,38.0,6.0,0.35,0.19,0.021211162913318815,2.911950761269032,3.0552763819095476,3.675,11.0,4.0,1.04,0.79,0.1,4.004002183196902,1.2953753711901759,0.11601866251944012,-0.3490625,0.918230563002681
patternOccur::lvl-30.txt,patternOccur,200.0,16.0,0.0575,0.0078125,0.0065625,0.0065625,0.0034375,0.034375,0.01,32.0,0.0103125,0.006875,0.0034375,0.0,0.0,2.0,38.0,5.0,0.39,0.19,0.0010552595939743448,2.0947117452936346,2.4321608040201004,2.515,11.0,4.0,0.85,0.795625,0.1,3.740301979236364,1.2215794699112434,0.1104199066874028,-0.4028125,0.8964185393258428
patternOccur::lvl-31.txt,patternOccur,200.0,16.0,0.05125,0.0078125,0.00375,0.00375,0.00125,0.031875,0.005,16.0,0.0215625,0.0071875,0.014375,0.0,0.0,2.0,31.0,27.0,0.57,0.155,0.07594371700656022,2.220366676666918,2.336683417085427,2.195,11.0,4.0,0.74,0.7890625,0.1,3.7399301369661018,1.2404779022575623,0.104199066874028,-0.6540625,0.8939732142857142
patternOccur::lvl-32.txt,patternOccur,200.0,16.0,0.0503125,0.0090625,0.0059375,0.0059375,0.00625,0.04125,0.0121875,39.0,0.015625,0.004375,0.01125,0.0,0.0,2.0,39.0,26.0,0.55,0.195,0.03840996795315488,2.5326768769219234,2.557788944723618,2.52,11.0,4.0,0.73,0.7859375,0.1,3.9632312071491143,1.2770371297944605,0.11321928460342146,-0.6184375,0.9014423076923078
patternOccur::lvl-33.txt,patternOccur,200.0,16.0,0.06125,0.00875,0.0059375,0.0059375,0.004375,0.03375,0.0103125,33.0,0.0053125,0.0034375,0.001875,0.0,0.0,2.0,35.0,6.0,0.355,0.175,0.00017533405127712065,2.1486162154053847,2.663316582914573,2.86,11.0,4.0,0.885,0.7940625,0.1,3.851646569185623,1.212094735245369,0.1119751166407465,-0.365,0.899584487534626
patternOccur::lvl-34.txt,patternOccur,200.0,16.0,0.059375,0.0090625,0.0040625,0.0040625,0.001875,0.02625,0.0059375,19.0,0.009375,0.00625,0.003125,0.0,0.0,2.0,43.0,6.0,0.37,0.215,0.015683272165186946,2.1122197179929496,2.507537688442211,2.64,11.0,4.0,0.855,0.81375,0.1,3.6639848915036124,1.1342213746314793,0.11166407465007776,-0.38843750000000005,0.9045961002785514
patternOccur::lvl-35.txt,patternOccur,200.0,16.0,0.0578125,0.009375,0.0075,0.0075,0.0028125,0.040625,0.0103125,33.0,0.00875,0.0059375,0.0028125,0.0,0.0,2.0,38.0,10.0,0.405,0.19,0.003375704929351242,2.1166231155778883,2.4623115577889445,2.61,11.0,4.0,0.82,0.785625,0.1,3.950510796044725,1.257757739918995,0.11010886469673406,-0.4284375,0.8982394366197183
patternOccur::lvl-36.txt,patternOccur,200.0,16.0,0.06625,0.0178125,0.0065625,0.0065625,0.00625,0.02875,0.0128125,41.0,0.010625,0.0078125,0.0028125,0.0,0.0,2.0,44.0,9.0,0.46,0.22,0.05458217814661226,3.2752411610290273,3.437185929648241,3.865,11.0,4.0,0.935,0.7984375,0.1,4.0868924813824385,1.2431090774267566,0.12099533437013997,-0.48031250000000003,0.9131410256410257
patternOccur::lvl-37.txt,patternOccur,200.0,16.0,0.0603125,0.0096875,0.0059375,0.0059375,0.0034375,0.01875,0.009375,30.0,0.01875,0.01625,0.0025,0.0,0.0,2.0,39.0,22.0,0.435,0.195,0.07824990351109828,2.3269353633840835,2.35678391959799,2.69,11.0,4.0,0.865,0.7971875,0.1,3.704457019885158,1.218676008525718,0.11104199066874028,-0.49937499999999996,0.8984593837535015
patternOccur::lvl-38.txt,patternOccur,200.0,16.0,0.060625,0.0078125,0.005,0.005,0.0028125,0.041875,0.0078125,25.0,0.0078125,0.0059375,0.001875,0.0,0.0,2.0,37.0,6.0,0.415,0.185,0.008723954057143102,2.152654968874222,2.512562814070352,2.54,11.0,4.0,0.9,0.7909375,0.1,3.7506389399065525,1.2313778180583372,0.11415241057542769,-0.43,0.9039509536784742
patternOccur::lvl-39.txt,patternOccur,200.0,16.0,0.0746875,0.01,0.0071875,0.0071875,0.0028125,0.031875,0.01,32.0,0.01,0.0084375,0.0015625,0.0,0.0,2.0,32.0,10.0,0.39,0.16,5.47778332287141e-05,2.5445014475361876,2.130653266331658,3.025,11.0,4.0,1.075,0.778125,0.1,3.9276823801310723,1.2951042362010594,0.11104199066874028,-0.41500000000000004,0.9072128851540617
patternOccur::lvl-4.txt,patternOccur,200.0,16.0,0.0440625,0.0075,0.005625,0.005625,0.0046875,0.0475,0.0103125,33.0,0.01,0.00625,0.00375,0.0,0.0,2.0,40.0,21.0,0.55,0.2,0.004336911857840797,2.2454697892447313,2.5728643216080402,2.245,11.0,4.0,0.66,0.7928125,0.1,3.772872835454885,1.2187021116446821,0.11073094867807154,-0.6021875000000001,0.9013342696629214
patternOccur::lvl-40.txt,patternOccur,200.0,16.0,0.06375,0.0096875,0.0046875,0.0046875,0.00375,0.028125,0.0084375,27.0,0.0128125,0.0090625,0.00375,0.0,0.0,2.0,37.0,6.0,0.41,0.185,5.473899818420058e-05,2.65567601440036,3.0150753768844223,2.955,11.0,4.0,0.93,0.794375,0.1,3.9044957084430334,1.2339878998155418,0.1181959564541213,-0.429375,0.9133858267716534
patternOccur::lvl-41.txt,patternOccur,200.0,16.0,0.0596875,0.0084375,0.0140625,0.0140625,0.0046875,0.03125,0.01875,60.0,0.008125,0.00625,0.001875,0.0,0.0,2.0,35.0,8.0,0.385,0.175,0.00012740326463756002,2.2230801320033002,2.5477386934673367,2.635,11.0,4.0,0.875,0.7953125,0.1,3.984762489149771,1.2421489518461595,0.11321928460342146,-0.39437500000000003,0.9037671232876714
patternOccur::lvl-42.txt,patternOccur,200.0,16.0,0.060625,0.018125,0.004375,0.004375,0.0040625,0.0325,0.0084375,27.0,0.0134375,0.0109375,0.0025,0.0,0.0,2.0,37.0,14.0,0.48,0.185,0.08922585231456515,3.4187215480386985,2.4673366834170856,3.92,11.0,4.0,0.825,0.7965625,0.1,4.034547244059206,1.2339746159800205,0.11539657853810265,-0.52,0.9146505376344085
patternOccur::lvl-43.txt,patternOccur,200.0,16.0,0.0925,0.011875,0.004375,0.004375,0.00125,0.030625,0.005625,18.0,0.008125,0.0059375,0.0021875,0.0,0.0,2.0,38.0,6.0,0.36,0.19,0.06339001086605178,2.5280964449111236,2.4271356783919598,3.415,11.0,4.0,1.325,0.7671875,0.1,3.8206694377434927,1.3212307130218106,0.10637636080870917,-0.3775,0.8924927113702624
patternOccur::lvl-44.txt,patternOccur,200.0,16.0,0.0671875,0.0178125,0.0075,0.0075,0.0059375,0.033125,0.0134375,43.0,0.008125,0.0059375,0.0021875,0.0,0.0,2.0,32.0,10.0,0.385,0.16,0.1374038020124827,3.2291166879171977,2.8944723618090453,3.92,11.0,4.0,0.855,0.7903125,0.1,3.9939768167247416,1.2682995590677635,0.11788491446345256,-0.40468750000000003,0.9078947368421053
patternOccur::lvl-45.txt,patternOccur,200.0,16.0,0.051875,0.0103125,0.0075,0.0075,0.005625,0.04375,0.013125,42.0,0.011875,0.005,0.006875,0.0,0.0,2.0,31.0,16.0,0.495,0.155,0.020273951414760294,2.467888299707493,2.3115577889447234,2.48,11.0,4.0,0.705,0.785,0.1,3.9920386133114616,1.2782527031642295,0.11353032659409021,-0.5337500000000001,0.9043715846994536
patternOccur::lvl-46.txt,patternOccur,200.0,16.0,0.0615625,0.0134375,0.0090625,0.0090625,0.0040625,0.05375,0.013125,42.0,0.0075,0.0040625,0.0034375,0.0,0.0,2.0,31.0,25.0,0.46,0.155,0.02122750131834883,2.772619365484136,2.8241206030150754,2.95,11.0,4.0,0.835,0.7709375,0.1,3.929429504279136,1.3342625136806034,0.11788491446345256,-0.516875,0.9095394736842106
patternOccur::lvl-47.txt,patternOccur,200.0,16.0,0.050625,0.0109375,0.00625,0.00625,0.0053125,0.03375,0.0115625,37.0,0.0159375,0.01375,0.0021875,0.0,0.0,2.0,38.0,21.0,0.515,0.19,0.0024416512265450496,2.6036897622440573,2.809045226130653,2.64,11.0,4.0,0.715,0.7934375,0.1,3.9427350320669348,1.2405527908388172,0.11570762052877138,-0.571875,0.9065860215053763
patternOccur::lvl-48.txt,patternOccur,200.0,16.0,0.084375,0.00875,0.005,0.005,0.0025,0.03625,0.0075,24.0,0.0115625,0.0090625,0.0025,0.0,0.0,2.0,33.0,12.0,0.37,0.165,0.0253704133533581,2.4292696842421053,2.407035175879397,3.195,11.0,4.0,1.255,0.7565625,0.1,3.7070818470511377,1.3672058206133115,0.10793157076205288,-0.4040625,0.8994252873563218
patternOccur::lvl-49.txt,patternOccur,200.0,16.0,0.0596875,0.008125,0.0159375,0.0159375,0.0146875,0.03,0.030625,98.0,0.00875,0.00625,0.0025,0.0,0.0,2.0,35.0,7.0,0.34,0.175,0.0003101939062259973,1.9971670291757295,2.14070351758794,2.51,11.0,4.0,0.855,0.784375,0.1,3.850138182534776,1.3120640232736065,0.10637636080870917,-0.335625,0.8877551020408163
patternOccur::lvl-5.txt,patternOccur,200.0,16.0,0.0490625,0.0084375,0.0071875,0.0071875,0.003125,0.0725,0.0103125,33.0,0.0084375,0.0059375,0.0025,0.0,0.0,2.0,42.0,22.0,0.53,0.21,0.07356821399109592,2.406050281257032,2.6532663316582914,2.455,11.0,4.0,0.715,0.760625,0.1,3.8753652544158728,1.3373961102970806,0.10979782270606532,-0.5831250000000001,0.900776836158192
patternOccur::lvl-50.txt,patternOccur,200.0,16.0,0.0709375,0.02,0.006875,0.006875,0.004375,0.026875,0.01125,36.0,0.0109375,0.0075,0.0034375,0.0,0.0,2.0,39.0,10.0,0.415,0.195,0.007514097787523544,3.147952741318531,3.3467336683417086,3.66,11.0,4.0,0.895,0.795,0.1,4.055726217669231,1.2552342240512813,0.11850699844479004,-0.4396875,0.9149214659685864
patternOccur::lvl-51.txt,patternOccur,200.0,16.0,0.0609375,0.013125,0.0084375,0.0084375,0.00375,0.036875,0.0121875,39.0,0.010625,0.00625,0.004375,0.0,0.0,2.0,45.0,7.0,0.44,0.225,0.017915962812766306,2.6746936773419328,2.9849246231155777,3.04,11.0,4.0,0.85,0.789375,0.1,3.985302379352116,1.268440903919785,0.12068429237947123,-0.4559375,0.9130154639175259
patternOccur::lvl-52.txt,patternOccur,200.0,16.0,0.06,0.015625,0.011875,0.011875,0.005625,0.03125,0.0175,56.0,0.0103125,0.0078125,0.0025,0.0,0.0,2.0,46.0,6.0,0.425,0.23,0.04183879838219551,2.676244048601215,2.7738693467336684,3.15,11.0,4.0,0.8,0.7971875,0.1,3.9351685238867424,1.2482623586270463,0.1166407465007776,-0.4328125,0.9125664893617021
patternOccur::lvl-53.txt,patternOccur,200.0,16.0,0.06625,0.0175,0.0071875,0.0071875,0.0053125,0.030625,0.0125,40.0,0.0090625,0.0059375,0.003125,0.0,0.0,2.0,42.0,6.0,0.405,0.21,0.07868465394344071,3.229889349733744,3.020100502512563,3.775,11.0,4.0,0.85,0.7959375,0.1,4.045832007214236,1.2463119459947842,0.12006220839813375,-0.4165625,0.9192506459948321
patternOccur::lvl-54.txt,patternOccur,200.0,16.0,0.0584375,0.008125,0.0040625,0.0040625,0.00125,0.05,0.0053125,17.0,0.0109375,0.0078125,0.003125,0.0,0.0,2.0,37.0,11.0,0.52,0.185,0.01339341424460394,2.6475583889597236,2.7437185929648242,2.6,11.0,4.0,0.86,0.7803125,0.095,3.8859169890687655,1.2671128472212205,0.11632970451010886,-0.553125,0.9163333333333334
patternOccur::lvl-55.txt,patternOccur,200.0,16.0,0.0640625,0.0078125,0.018125,0.018125,0.0175,0.02375,0.035625,114.0,0.0078125,0.0046875,0.003125,0.0,0.0,2.0,33.0,6.0,0.345,0.165,0.036583023446556284,2.1816312007800196,2.6180904522613067,2.8,11.0,4.0,0.955,0.785625,0.1,3.701080582838434,1.3162488674744752,0.11321928460342146,-0.33218749999999997,0.9069368131868133
patternOccur::lvl-56.txt,patternOccur,200.0,16.0,0.060625,0.0109375,0.0078125,0.0078125,0.0040625,0.04875,0.011875,38.0,0.0075,0.004375,0.003125,0.0,0.0,2.0,36.0,25.0,0.44,0.18,0.016376312722753417,2.595699039975998,2.613065326633166,2.835,11.0,4.0,0.86,0.7815625,0.1,3.9734195279889786,1.2887409717125737,0.11415241057542769,-0.498125,0.9025135869565218
patternOccur::lvl-57.txt,patternOccur,200.0,16.0,0.064375,0.011875,0.005625,0.005625,0.003125,0.044375,0.00875,28.0,0.008125,0.0053125,0.0028125,0.0,0.0,2.0,45.0,6.0,0.47,0.225,0.005826986998438088,2.9800487212180315,3.3165829145728645,3.14,11.0,4.0,0.915,0.7853125,0.1,3.969098893998859,1.2698800750840724,0.11850699844479004,-0.484375,0.912303664921466
patternOccur::lvl-58.txt,patternOccur,200.0,16.0,0.0615625,0.0221875,0.00625,0.00625,0.0021875,0.028125,0.0084375,27.0,0.0225,0.0203125,0.0021875,0.0,0.0,2.0,36.0,28.0,0.565,0.18,0.37919871545383965,2.9590935423385583,2.4271356783919598,4.71,11.0,4.0,0.905,0.7803125,0.1,3.6366227856699176,1.3012494788439113,0.10979782270606532,-0.6490624999999999,0.8986581920903955
patternOccur::lvl-59.txt,patternOccur,200.0,16.0,0.0596875,0.0121875,0.004375,0.004375,0.003125,0.033125,0.0075,24.0,0.0084375,0.005,0.0034375,0.0,0.0,2.0,38.0,10.0,0.425,0.19,0.02329170040730466,2.902102355058876,3.0653266331658293,3.135,11.0,4.0,0.85,0.8071875,0.1,3.7983651694866474,1.174471764322459,0.11415241057542769,-0.4509375,0.9076086956521738
patternOccur::lvl-6.txt,patternOccur,200.0,16.0,0.063125,0.0115625,0.004375,0.004375,0.011875,0.0275,0.01625,52.0,0.0096875,0.006875,0.0028125,0.0,0.0,2.0,40.0,6.0,0.4,0.2,0.007378907757179309,2.5554928823220577,2.7738693467336684,2.945,11.0,4.0,0.9,0.799375,0.1,3.898362794999714,1.233348722076144,0.11415241057542769,-0.40843750000000006,0.8987771739130435
patternOccur::lvl-60.txt,patternOccur,200.0,16.0,0.0671875,0.018125,0.00625,0.00625,0.005,0.029375,0.01125,36.0,0.015625,0.0140625,0.0015625,0.0,0.0,2.0,42.0,11.0,0.47,0.21,0.18991273840143397,3.0283756168904215,2.8894472361809047,4.015,11.0,4.0,0.965,0.7821875,0.1,3.9639284229035674,1.303434065618301,0.11788491446345256,-0.501875,0.9092105263157895
patternOccur::lvl-61.txt,patternOccur,200.0,16.0,0.0584375,0.0075,0.0040625,0.0040625,0.0028125,0.045625,0.006875,22.0,0.008125,0.006875,0.00125,0.0,0.0,2.0,35.0,16.0,0.465,0.175,0.007532216327530983,2.22600619515488,2.351758793969849,2.42,11.0,4.0,0.86,0.79,0.1,3.7758551612567843,1.2291464077651622,0.11228615863141524,-0.50625,0.9013157894736843
patternOccur::lvl-62.txt,patternOccur,200.0,16.0,0.06625,0.0103125,0.0065625,0.0065625,0.0028125,0.03,0.009375,30.0,0.008125,0.005625,0.0025,0.0,0.0,2.0,33.0,8.0,0.36,0.165,0.0011990721808244897,2.4619239780994517,2.9547738693467336,2.96,11.0,4.0,0.96,0.7996875,0.1,3.770555569438714,1.2097758611946934,0.11073094867807154,-0.37875,0.8995098039215688
patternOccur::lvl-63.txt,patternOccur,200.0,16.0,0.056875,0.0128125,0.006875,0.006875,0.0025,0.045625,0.009375,30.0,0.009375,0.0071875,0.0021875,0.0,0.0,2.0,40.0,9.0,0.495,0.2,0.0016145187010915274,2.7860534238355963,2.698492462311558,2.875,11.0,4.0,0.775,0.7840625,0.1,3.987861731325847,1.2679637586995336,0.12130637636080871,-0.5175,0.9092071611253197
patternOccur::lvl-64.txt,patternOccur,200.0,16.0,0.055625,0.0109375,0.0071875,0.0071875,0.004375,0.043125,0.0115625,37.0,0.01,0.008125,0.001875,0.0,0.0,2.0,47.0,6.0,0.52,0.235,0.004697820897405558,3.0068278556963945,3.1557788944723617,3.0,11.0,4.0,0.82,0.7878125,0.1,3.9868427186670585,1.2611536888568948,0.12348367029548989,-0.5334375,0.9239949748743719
patternOccur::lvl-65.txt,patternOccur,200.0,16.0,0.0628125,0.0103125,0.0090625,0.0090625,0.0046875,0.050625,0.01375,44.0,0.0065625,0.004375,0.0021875,0.0,0.0,2.0,35.0,28.0,0.435,0.175,0.07891005007901442,2.278311055276383,2.4623115577889445,2.645,11.0,4.0,0.88,0.7728125,0.1,3.941805313257126,1.3227401293943677,0.11353032659409021,-0.49781250000000005,0.9091530054644807
patternOccur::lvl-66.txt,patternOccur,200.0,16.0,0.0815625,0.0096875,0.0078125,0.0078125,0.0025,0.029375,0.0103125,33.0,0.009375,0.0065625,0.0028125,0.0,0.0,2.0,42.0,5.0,0.375,0.21,0.012257913579274082,2.583093587339682,2.8040201005025125,3.06,11.0,4.0,1.18,0.77625,0.1,3.941374655749478,1.306724949156481,0.10855365474339036,-0.38656250000000003,0.8967857142857143
patternOccur::lvl-67.txt,patternOccur,200.0,16.0,0.065,0.0178125,0.0053125,0.0053125,0.0046875,0.029375,0.01,32.0,0.00875,0.00625,0.0025,0.0,0.0,2.0,40.0,13.0,0.475,0.2,0.1319278916993697,3.1658950873771854,2.809045226130653,3.99,11.0,4.0,0.935,0.8075,0.1,3.9274956357206148,1.1939813495264504,0.12037325038880249,-0.50625,0.91784793814433
patternOccur::lvl-68.txt,patternOccur,200.0,16.0,0.0746875,0.0146875,0.0128125,0.0128125,0.00625,0.033125,0.0190625,61.0,0.008125,0.00625,0.001875,0.0,0.0,2.0,39.0,6.0,0.335,0.195,0.015048099613628296,2.56614292357309,2.5728643216080402,3.18,11.0,4.0,1.0,0.778125,0.1,3.9274362432889296,1.3355834415458492,0.1181959564541213,-0.33906250000000004,0.9173228346456693
patternOccur::lvl-69.txt,patternOccur,200.0,16.0,0.058125,0.0175,0.005,0.005,0.005,0.03625,0.01,32.0,0.0078125,0.0046875,0.003125,0.0,0.0,2.0,32.0,31.0,0.54,0.16,0.23573546979092863,3.0672553063826586,2.351758793969849,3.9,11.0,4.0,0.845,0.80875,0.1,3.8834573409756956,1.1827529566780772,0.10855365474339036,-0.6153125,0.8960714285714285
patternOccur::lvl-7.txt,patternOccur,200.0,16.0,0.0790625,0.0103125,0.00625,0.00625,0.0046875,0.031875,0.0109375,35.0,0.00875,0.005625,0.003125,0.0,0.0,2.0,35.0,8.0,0.4,0.175,0.0015428476027368188,2.798374469361734,2.7437185929648242,3.16,11.0,4.0,1.145,0.7765625,0.1,4.04630572038662,1.3107086837873552,0.11912908242612753,-0.41781250000000003,0.9112271540469974
patternOccur::lvl-70.txt,patternOccur,200.0,16.0,0.0575,0.009375,0.0065625,0.0065625,0.003125,0.0175,0.0096875,31.0,0.0190625,0.016875,0.0021875,0.0,0.0,2.0,40.0,14.0,0.47,0.2,0.05388206818104202,2.29582951323783,2.758793969849246,2.545,11.0,4.0,0.82,0.8003125,0.095,3.716689023984173,1.2008851516386194,0.11570762052877138,-0.5143749999999999,0.9049059139784946
patternOccur::lvl-71.txt,patternOccur,200.0,16.0,0.0646875,0.0096875,0.004375,0.004375,0.0028125,0.03375,0.0071875,23.0,0.01,0.0075,0.0025,0.0,0.0,2.0,45.0,6.0,0.445,0.225,0.0050298628705292,2.6486627015675395,2.9648241206030153,3.025,11.0,4.0,0.935,0.79,0.1,3.940667073238584,1.2356641183584234,0.1181959564541213,-0.4628125,0.9105263157894737
patternOccur::lvl-72.txt,patternOccur,200.0,16.0,0.0525,0.00875,0.00625,0.00625,0.0034375,0.029375,0.0096875,31.0,0.01875,0.0171875,0.0015625,0.0,0.0,2.0,37.0,15.0,0.505,0.185,0.04672307237655182,2.3406719267981715,2.663316582914573,2.405,11.0,4.0,0.745,0.7925,0.1,3.778548164393975,1.2355616761266681,0.10793157076205288,-0.5515625,0.8943965517241379
patternOccur::lvl-73.txt,patternOccur,200.0,16.0,0.0625,0.0165625,0.0046875,0.0046875,0.0034375,0.0375,0.008125,26.0,0.0178125,0.0159375,0.001875,0.0,0.0,2.0,40.0,28.0,0.525,0.2,0.1656619086846952,3.2366839270981784,2.6231155778894473,3.96,11.0,4.0,0.94,0.7734375,0.1,3.866745591245847,1.3240565891943965,0.10948678071539658,-0.6046875,0.9048295454545456
patternOccur::lvl-74.txt,patternOccur,200.0,16.0,0.0540625,0.009375,0.005,0.005,0.0046875,0.02875,0.0096875,31.0,0.018125,0.0153125,0.0028125,0.0,0.0,2.0,33.0,13.0,0.49,0.165,0.0713778374735281,2.3344321983049587,2.321608040201005,2.515,11.0,4.0,0.775,0.794375,0.1,3.855674033538723,1.2355184329454894,0.11073094867807154,-0.5309375,0.9115168539325843
patternOccur::lvl-75.txt,patternOccur,200.0,16.0,0.0584375,0.015,0.0053125,0.0053125,0.00125,0.048125,0.0065625,21.0,0.0090625,0.006875,0.0021875,0.0,0.0,2.0,41.0,9.0,0.52,0.205,0.1237899379426689,3.0457966699167462,2.9849246231155777,3.475,11.0,4.0,0.835,0.786875,0.1,3.9323127274255962,1.2518981400636886,0.1188180404354588,-0.5449999999999999,0.9181937172774868
patternOccur::lvl-76.txt,patternOccur,200.0,16.0,0.0425,0.006875,0.0046875,0.0046875,0.0025,0.0884375,0.0071875,23.0,0.01,0.008125,0.001875,0.0,0.0,2.0,39.0,39.0,0.605,0.195,0.05662526140600377,2.134979036975926,2.040201005025126,1.96,11.0,4.0,0.615,0.7503125,0.1,3.6321494113289012,1.3462645676903373,0.10357698289269052,-0.7053125,0.8963323353293413
patternOccur::lvl-77.txt,patternOccur,200.0,16.0,0.06125,0.0109375,0.0084375,0.0084375,0.0053125,0.056875,0.01375,44.0,0.0078125,0.0065625,0.00125,0.0,0.0,2.0,35.0,33.0,0.435,0.175,0.04968036807564857,2.4752934373359325,2.6381909547738696,2.795,11.0,4.0,0.865,0.766875,0.1,3.899033114262823,1.3479256507002164,0.11321928460342146,-0.5115625,0.9027397260273973
patternOccur::lvl-78.txt,patternOccur,200.0,16.0,0.0690625,0.020625,0.005,0.005,0.0021875,0.03375,0.0071875,23.0,0.0059375,0.004375,0.0015625,0.0,0.0,2.0,35.0,9.0,0.35,0.175,0.08346255755875653,2.339628050701266,2.391959798994975,3.35,11.0,4.0,0.835,0.801875,0.1,3.638803013121351,1.1960105315327247,0.10668740279937791,-0.37124999999999997,0.8942587209302326
patternOccur::lvl-79.txt,patternOccur,200.0,16.0,0.058125,0.0078125,0.00375,0.00375,0.0021875,0.03,0.0059375,19.0,0.01125,0.0075,0.00375,0.0,0.0,2.0,46.0,9.0,0.435,0.23,0.022733529737521296,2.292800570014251,2.9648241206030153,2.575,11.0,4.0,0.865,0.8040625,0.1,3.7583039746328475,1.1763744170087795,0.10948678071539658,-0.4628125,0.8916430594900849
patternOccur::lvl-8.txt,patternOccur,200.0,16.0,0.06125,0.0115625,0.00875,0.00875,0.0046875,0.03875,0.0134375,43.0,0.01,0.006875,0.003125,0.0,0.0,2.0,39.0,4.0,0.395,0.195,0.00028272419242603153,2.448695537388434,2.9145728643216082,2.735,11.0,4.0,0.83,0.786875,0.1,3.9171919252380465,1.278051198083566,0.1188180404354588,-0.40156250000000004,0.9112271540469974
patternOccur::lvl-80.txt,patternOccur,200.0,16.0,0.0584375,0.01125,0.0065625,0.0065625,0.0021875,0.0325,0.00875,28.0,0.015625,0.0134375,0.0021875,0.0,0.0,2.0,39.0,23.0,0.495,0.195,0.031899303663463274,2.652303120078003,2.9396984924623117,2.75,11.0,4.0,0.815,0.785625,0.1,3.9217062473943853,1.2647561557170899,0.11632970451010886,-0.5593750000000001,0.9014037433155081
patternOccur::lvl-81.txt,patternOccur,200.0,16.0,0.06125,0.0184375,0.0040625,0.0040625,0.003125,0.03375,0.0071875,23.0,0.0071875,0.004375,0.0028125,0.0,0.0,2.0,37.0,9.0,0.515,0.185,0.2077986675901411,3.126098297457436,2.85929648241206,4.11,11.0,4.0,0.895,0.8140625,0.1,3.8795222180915276,1.1532844924518568,0.1150855365474339,-0.5375,0.9100404312668463
